x,y
1.6162871409461377,1.1803016105194368
1.629344270814297,1.1415631804312698
1.6949274668609249,1.1221877851524982
1.7052412368729153,1.2147387385614525
1.7320186991001518,1.1720648114173773
1.7329432007084578,1.138952719349828
1.7436642900499144,1.1798571219942204
1.7711067940704894,1.1635151341439152
1.7743954377972282,1.30259556125644
1.8182496720710062,1.270893695100772
1.8340450985343382,1.2294826089977398
1.8485445552552704,1.3066876118963147
1.8651851039985423,1.239772781652873
1.8657005888603584,1.1929395464214816
1.881211597237613,1.3151458373222713
1.952429877980445,1.279526412338925
1.9579113478929644,1.2017566831606823
1.959828624191452,1.2444648821803879
1.987156815341724,1.2153573919804193
1.9967378215835974,1.1917994722186078
2.1233911067827616,1.3307366139886818
2.1582102749684315,1.3862523126753448
2.2210781047073027,1.2322136500051477
2.235958385194526,1.3329585940386524
2.242693094605598,1.2734829607877745
2.2649577519793795,1.285630823509825
2.279351625419417,1.2829258587305779
2.2879816549162246,1.27087644692017
2.3724908749680007,1.331349984240661
2.3763754399239967,1.288052884539075
2.395618906669724,1.3464666947282122
2.418522909004517,1.3343946760051841
2.4205527151150044,1.3253094904820655
2.4398964337908358,1.2952099936174057
2.4773098950115746,1.3181563247460049
2.4929222914887497,1.3874237893339223
2.502428981645953,1.3763153461169508
2.5178229582536416,1.3050007736042673
2.579416277151556,1.3692043005107655
2.587799816000169,1.403207196421272
2.6520236768172545,1.2928162318543432
2.708322512620742,1.4126773070532126
2.713490317738959,1.3532195004418657
2.7738118298113266,1.4246377583072423
2.7864646423661146,1.3599765946605915
2.7993389694594284,1.3099574743312776
2.807723624408558,1.3201645403002726
2.8093450968738076,1.404204803188217
2.809631895922303,1.414832464196368
2.8185477477339993,1.3580524836184584
2.820345725713065,1.435484387511452
2.848404943774676,1.3249357698521302
2.8571208628186073,1.4060871614829464
2.865412521282844,1.3501503466256572
2.8975145291376805,1.3831607334543659
2.9122914019804194,1.4204367958815889
2.9214464853521815,1.3764766167013986
2.9321077169806453,1.401931958793013
2.9359184426449336,1.4720677396385549
2.944488920695857,1.394241352658117
3.0087830981676964,1.47479680494608
3.0424224295953772,1.3816697282998975
3.0461376917337066,1.4652111603870561
3.109823217156622,1.5204343825002349
3.1171107608941098,1.3258684562537941
3.143559810763267,1.4135656992812127
3.1692200515627764,1.4860857868685902
3.1800347497186388,1.4486847369646774
3.189756302937613,1.478833951014905
3.1931363759041487,1.4305772927980691
3.2004960103061175,1.4661933239745855
3.2078006497173583,1.4551575492139157
3.2295647294124596,1.5245318220340007
3.2320293202075523,1.4792254035586425
3.2518332202674705,1.4862839634916742
3.2533033076326436,1.4490247585458251
3.2539969815926773,1.4453396179303624
3.2866454536991596,1.4528449908356553
3.308980248526492,1.4974291794113788
3.3761517140362796,1.4662959609265205
3.379951568515358,1.5023753189837181
3.390297910487007,1.59312864633424
3.4080354025301784,1.535431374449106
3.410663510502585,1.475946070584969
3.492095746126609,1.563741363467539
3.5091501255207866,1.4856479116098666
3.533522280260528,1.4075198259141302
3.559726786512616,1.4626314995246177
3.567533266935893,1.4205679366594408
3.5846572854427263,1.4988768876450222
3.5949115121975517,1.518773894385585
3.601906414112629,1.602628484126063
3.63629602379294,1.5398221067754092
3.663618432936917,1.5162074838587536
3.6771580305943354,1.5704523144626077
3.677831327192532,1.4185156226920614
3.7015870025544437,1.5440332232141447
3.706421470668909,1.5714410837746409
3.720180857927832,1.4608017716171477
3.742707957561203,1.5949093599433286
3.745401188473625,1.5550031157991053
3.746126146264712,1.5174098658314032
3.748705795237041,1.5701547223805636
3.75582952639944,1.6529920482753542
3.762595855309158,1.549444003266444
3.8509772860192526,1.5643194202335442
3.8610263780077423,1.530241584316413
3.867353463005374,1.5115353527224673
3.881699262065219,1.5973951038486294
3.8867728968948203,1.5137273978665722
3.892016787341631,1.5607844028302846
3.930977246667604,1.5383124642463442
3.9850473439737346,1.5930044005816573
4.089529444142698,1.5987861980266107
4.103829230356297,1.6357447241183705
4.126176769114265,1.5611145700086437
4.17411003148779,1.5789738519109555
4.196000624277899,1.5461834476884768
4.242220092469763,1.5784726379072476
4.271077886262563,1.623001331376867
4.275410183585496,1.6425018056851903
4.281841483173143,1.5593093881515758
4.289940273750183,1.6498602503883402
4.319450186421157,1.6776550638729077
4.33851649237973,1.63279093877215
4.389714207056361,1.711947900785497
4.4015249373960135,1.5807915417184546
4.41530501373377,1.558845983053653
4.4844552197831975,1.54009410016405
4.545410647677732,1.7107508133348985
4.55656752785713,1.6699240881869981
4.56069984217036,1.6348915081721707
4.582528904915167,1.654118845868978
4.636984049399821,1.5899105422282596
4.655980181324601,1.7705726702954379
4.6866064199412625,1.658115192321275
4.722149251619493,1.6610080042631143
4.734717707805657,1.6931934857318034
4.741738290873252,1.681717649501874
4.89452760277563,1.6851832696050348
4.916158751168323,1.636736074333767
4.925176938188639,1.7007770010030288
4.926251042908591,1.771417103527613
4.937955963643907,1.7458090451618933
4.944203047025814,1.7588484906089104
4.951769101112702,1.6544158760758734
4.972485058923855,1.6326465179874265
5.015162946871996,1.6802389486776643
5.026370931051921,1.6904642477753493
5.026790232288615,1.7424305397325053
5.031362585800877,1.6035659823601929
5.052523724478571,1.7668282523692422
5.085706911647028,1.6858214998965004
5.107473025775658,1.6745769925610918
5.113423988609378,1.6459154214324654
5.12093058299281,1.6145331225421715
5.142344384136116,1.740582927958397
5.163003483011953,1.705154318269786
5.183296523637368,1.6390095378055856
5.187906217433661,1.6392111688552906
5.200680211778108,1.6884415244448647
5.222432600548044,1.7908296428671138
5.227328293819941,1.694881107657768
5.230978441701488,1.6330626727235504
5.247564316322379,1.697561285356113
5.277011090862999,1.6990904529085125
5.296505783560065,1.5797784492766263
5.31354631568148,1.7135594396400973
5.357746840747585,1.7089847980772355
5.393422419156507,1.7587507300018552
5.406351216101065,1.8176176019259904
5.426446347075766,1.7834025739473005
5.426960831582485,1.7136785480254257
5.45616789315935,1.6745509046576859
5.4671027934327965,1.8595722159921655
5.487337893665861,1.7357597511968603
5.4922666470612045,1.7339556110467191
5.495288823237355,1.7323349214703458
5.538542844013207,1.7474632539679913
5.543540525114007,1.7308029909175422
5.5520081159946235,1.7101196188787808
5.568012624583502,1.7129336591868638
5.58404249735805,1.7401104441822783
5.612771975694963,1.717202386501021
5.683086033354716,1.7150938812698024
5.700611700893649,1.757629654893974
5.734378881232861,1.7425725545469855
5.75474177875879,1.8323283710400626
5.769038846263591,1.6258447745161615
5.78280140996174,1.8141824643515445
5.833687650971596,1.826370639033199
5.836561118508721,1.6606473240346498
5.843143119231002,1.7477556119974005
5.8577558127346325,1.7475877178609784
5.9083326056901075,1.7001505052905388
5.908929431882418,1.7316865168431
5.924145688620425,1.7163534134966922
5.978999788110851,1.8641668612248996
5.986584841970366,1.8239791448598734
6.011150117432088,1.842845148596555
6.0642905965958995,1.8197989052416719
6.075448519014383,1.728190652179522
6.095643339798968,1.760091455140509
6.117207462343522,1.812566494860156
6.118528947223795,1.7271002264838144
6.150072266991698,1.8264462271821544
6.158500980522165,1.7794692668123233
6.182180633162611,1.7746746183910334
6.201325978015367,1.8305175198414252
6.228904758190002,1.8194105863889294
6.232981268275579,1.7794773844404204
6.258599157142363,1.8575490176387752
6.275580800840634,1.74688700365511
6.28942846779884,1.8328406308612337
6.293986381352625,1.8320615180607767
6.311386259972629,1.7883103443960917
6.318372121697992,1.8206475078480973
6.3230583059357945,1.742155830523095
6.33101457273268,1.8515413642542562
6.334037565104235,1.79633344518026
6.335297107608947,1.779541746578636
6.350936508676438,1.8593598242561766
6.364104112637804,1.7727260288722506
6.374299014982066,1.7383187302888465
6.3755747135521315,1.7310101492036885
6.420316461542877,1.8426267134907373
6.424192782063156,1.7486051813949741
6.432882184423532,1.90103898206178
6.451727904094499,1.710657589894345
6.454722959071678,1.8998075761548139
6.492103021160636,1.8284032771974685
6.496328990472147,1.8133396005909577
6.4996393077776515,1.7911820103916758
6.519612595026006,1.839905979645309
6.576128923003433,1.822339067079034
6.58693631618945,1.8801972578232642
6.59984046034179,1.8317100262615913
6.601973767177313,1.8336732697947584
6.62522284353982,1.8097118313874712
6.635017691080558,1.8257733946451635
6.721355474058786,1.850368528276538
6.725184560770384,1.7497494530292907
6.775643618422825,1.7715109991670264
6.830067734163569,1.8799924511225337
6.842330265121569,1.8522474085370544
6.90937738102466,1.8392508012780606
6.918951976926932,1.8500442105070471
6.957486889846171,1.8691954118788363
6.95974206093698,1.8249853499356854
6.96029796674973,1.8130967895394248
6.967371653641506,1.86229625207709
6.97015740995268,1.8037789043580137
7.009691314591199,1.8758453978358718
7.019668772577034,1.7709904752952446
7.024840839871093,1.9079329679154926
7.030189588951778,1.8804723492876658
7.036578593800237,1.8700821688704146
7.062422271564962,1.9081820867371195
7.068573438476172,1.9427404529584476
7.080725777960454,1.9110118841846695
7.121792213475358,1.7710283506862747
7.13244787222995,1.7998104871686038
7.145959227000623,1.8334557124884765
7.224521152615053,1.871228435628899
7.259556788702394,1.8981116350372713
7.260913337226615,1.8360304088327772
7.282163486118596,1.8830456424392703
7.2900716804098735,1.8364538268957693
7.29606178338064,1.84403713725772
7.319939418114051,1.8058301623878956
7.350710438038858,1.8319883925708558
7.378969166957685,1.8123797080336175
7.407686177542044,1.8330031030890397
7.460448792654233,1.9378190478002084
7.464914051180242,1.8379480769840304
7.506147516408584,2.0196207179899
7.508710677914974,1.9128274092539854
7.5237452943768,1.8983395864555055
7.533781852589416,1.8468033429667774
7.545428740846823,1.9254586412411494
7.555511385430487,1.8622848573372892
7.578461104643691,1.8985819763908014
7.607850486168974,2.0222879664591766
7.615106317174723,1.8899240679180815
7.616196153287175,1.9522572614616105
7.699935530986108,1.8647037668582904
7.70967179954561,1.8986970386182078
7.712703466859457,1.9891680692052747
7.722447692966574,1.869862546014925
7.7513282336111455,1.9935541902287328
7.764129607419968,1.939078962601323
7.771469159274368,1.8760026624699409
7.798755458576238,1.937356651704948
7.851759613930136,1.9574669513234706
7.896181427945539,1.942505047895631
7.915790437258485,1.8340328723462274
7.948113035416484,1.8780395203334033
7.9518619476870365,1.9022345076714684
7.95792669436101,1.9112347212173877
7.9829517896677515,1.9474130819848396
8.021969807540398,1.9274691759895681
8.034809303848485,1.8525386285731533
8.036720768991145,1.9384230259681605
8.06834739267264,1.951711622443324
8.074401551640625,1.9495092545621453
8.08120379564417,1.975937368997992
8.08397348116461,1.9637484486205625
8.093611554785136,1.9455466048015477
8.101133946791808,1.9194963624321022
8.127995672575025,1.841440725782951
8.144684825889358,1.946887760193854
8.154614284548341,1.9363360047557785
8.172222002012159,1.9404939382644386
8.18014765922493,1.863510100338166
8.218600592903563,1.8753835171827014
8.226005606596583,1.982494395808407
8.264574661077416,1.9299349665282775
8.287375091519294,1.9672074770234942
8.324426408004218,1.9365186107796295
8.35302495589238,1.9381013097992006
8.359801205122059,1.9838844058608927
8.448753109694545,1.915806000796088
8.49223410494178,1.9486515602224381
8.511366715168569,1.9217100647476941
8.530094554673601,1.9240530097497355
8.554605840110073,1.9315624276621524
8.564898411883222,1.9586479476213101
8.584127518430119,1.9245728745777246
8.607305832563434,2.0124612353600115
8.631034258755935,1.9061282206681562
8.661761457749352,1.9430413921650587
8.670723185801037,1.9308418356691919
8.685991281894603,2.0259308995686105
8.714605901877178,1.9648159479944853
8.77339353380981,2.009444299770461
8.773730719279554,1.8835903833470942
8.77472013527053,1.9712688243270493
8.870864242651173,2.0070083654114557
8.872127425763265,1.966701011936987
8.877041827582998,2.01609406534725
8.900053418175663,1.938044693641283
8.902637838909163,2.034498488257949
8.911431136980712,2.079390646677395
8.920465551771134,1.946729047161303
8.925589984899778,1.9428367062593859
8.948273504276488,2.038844260700287
8.955232284962005,2.0454788451056984
8.960912999234932,1.940622374901756
8.971102599525771,1.9462308649259683
8.972157579533267,1.9532000815428374
8.985541885270793,1.9006888876227757
9.004180571633304,1.9228423705733495
9.01158010490989,1.9189098679429886
9.025529066795666,1.9313702462803883
9.053506419560637,1.9693105829991802
9.053819764192637,1.9827699119206186
9.06354385094736,2.0490290153401625
9.07566473926093,1.9221395327323922
9.082658859666537,2.021591983617421
9.093204020787821,1.9621559822385037
9.132405525564714,1.9721561576846087
9.148643902204485,2.0091010612463442
9.218742350231167,1.922351393548955
9.246936182785628,1.9988535242718704
9.283185625877254,1.9896467835722407
9.29697652342573,2.006549052516962
9.307573256035647,1.996846605441425
9.36154774160781,2.107489643890991
9.367299887367345,1.9530851543337993
9.394989415641891,1.95960981852147
9.402302414249576,1.9553151741509556
9.404585843529143,1.9587958373765695
9.41464808776525,1.9551294226425686
9.429097039125192,2.0470642459010495
9.472485773838587,2.0604736951227847
9.488855372533333,1.961599369631192
9.50061967050805,1.9490121041384731
9.504114840765588,2.0143469663120097
9.506071469375561,1.9632468949199968
9.50714306409916,2.022549456301581
9.539285770025874,2.002388894652382
9.54865280663194,1.9168443874745273
9.611905638239142,2.0726136575335015
9.621725484745419,2.0854340319809133
9.624472949421111,1.965112977249828
9.626484146779251,1.9764494736981506
9.632225394406113,2.0103621195680885
9.636199770892528,2.0129537249571405
9.656320330745594,2.029976441170107
9.666548190436696,2.0979741805591408
9.69302535619099,1.9896862736276058
9.695846277645586,1.9587324048759285
9.69878826707639,1.929799746375996
9.699098521619943,1.962231692162923
9.717820827209607,1.9978739038390865
9.730105547524456,2.0897500840346286
9.743948076661665,1.9746944999662388
9.758520794625346,2.012344848975082
9.856504541106007,2.004193080157904
9.860010638228708,2.0645705685200157
9.86210744479603,2.131579221182696
9.866395785011754,1.9788561354034842
9.868869366005173,1.9810238500968493
9.900538501042632,2.0589319286170955
9.905051420006734,2.0409928284308707
9.929647961193004,2.100181214581049
